"2013-05-14 09:14:00","1","2","4","(105,201),(101,167),(106,131),(103,109),","194.46.189.88","339"
"2013-05-14 09:14:06","1","2","3","(385,126),(390,156),(388,190),(388,210),","194.46.189.88","340"
"2013-05-14 09:14:11","1","2","6","(109,118),(111,149),(105,192),(97,217),","194.46.189.88","341"
"2013-05-14 09:14:16","1","2","5","(355,104),(359,149),(358,186),(362,213),","194.46.189.88","342"
"2013-05-14 09:14:37","3","2","3","1","194.46.189.88","343"
"2013-05-14 09:14:47","3","2","5","4","194.46.189.88","344"
"2013-05-14 09:14:54","3","2","7","4","194.46.189.88","345"
"2013-05-14 09:15:14","3","2","1","5","194.46.189.88","346"
"2013-05-14 09:15:21","3","2","6","3","194.46.189.88","347"
"2013-05-14 09:15:29","3","2","4","5","194.46.189.88","348"
"2013-05-14 09:15:39","3","2","2","3","194.46.189.88","349"
"2013-05-14 09:15:45","3","1","2","2","194.46.189.88","350"
"2013-05-14 09:15:48","3","1","1","1","194.46.189.88","351"
"2013-05-14 09:15:57","3","3","1","5","194.46.189.88","352"
"2013-05-14 09:16:02","3","3","2","5","194.46.189.88","353"
"2013-05-14 09:16:08","3","3","3","5","194.46.189.88","354"
"2013-05-14 09:16:14","3","3","4","4","194.46.189.88","355"
