2010-04-29 12:01:34,602 [RH 1] INFO  ModuleRegistry Now initiating mary module 'marytts.modules.TobiContourGenerator(en_US)'
2010-04-29 12:01:34,605 [RH 1] INFO  ContourGenerator Module started (DURATIONS->ACOUSTPARAMS, locale en_US).
2010-04-29 12:01:34,612 [RH 1] INFO  R 1        Handling request using the following modules:
2010-04-29 12:01:34,618 [RH 1] INFO  R 1        - TextToMaryXML (marytts.modules.TextToMaryXML)
2010-04-29 12:01:34,618 [RH 1] INFO  R 1        Next module: TextToMaryXML
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        Handling request using the following modules:
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        - JTokeniser (marytts.language.en.JTokeniser)
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        - XML2Utt TokensEn (marytts.language.en.XML2UttTokensEn)
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        - TokenToWords (marytts.language.en.FreeTTSTokenToWords)
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        - Utt2XML WordsEn (marytts.language.en.Utt2XMLWordsEn)
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        - OpenNLPPosTagger (marytts.modules.OpenNLPPosTagger)
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        - JPhonemiser (marytts.modules.JPhonemiser)
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        - Prosody (marytts.language.en.Prosody)
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        - PronunciationModel (marytts.language.en.PronunciationModel)
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        - KlattDurationModeller (marytts.modules.KlattDurationModeller)
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        - ContourGenerator (marytts.modules.TobiContourGenerator)
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        - MaryXMLToMbrola (marytts.modules.MaryXMLToMbrola)
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        - MbrolaCaller (marytts.modules.MbrolaCaller)
2010-04-29 12:01:34,619 [RH 1] INFO  R 1        Next module: JTokeniser
2010-04-29 12:01:34,621 [RH 1] INFO  R 1        Next module: XML2Utt TokensEn
2010-04-29 12:01:34,624 [RH 1] INFO  R 1        Next module: TokenToWords
2010-04-29 12:01:34,624 [RH 1] INFO  R 1        Next module: Utt2XML WordsEn
2010-04-29 12:01:34,625 [RH 1] INFO  R 1        Next module: OpenNLPPosTagger
2010-04-29 12:01:34,627 [RH 1] INFO  R 1        Next module: JPhonemiser
2010-04-29 12:01:34,629 [RH 1] INFO  R 1        Next module: Prosody
2010-04-29 12:01:34,633 [RH 1] INFO  R 1        Next module: PronunciationModel
2010-04-29 12:01:34,633 [RH 1] INFO  R 1        Next module: KlattDurationModeller
2010-04-29 12:01:34,637 [RH 1] INFO  R 1        Next module: ContourGenerator
2010-04-29 12:01:34,640 [RH 1] INFO  R 1        Next module: MaryXMLToMbrola
2010-04-29 12:01:34,640 [RH 1] INFO  R 1        Next module: MbrolaCaller
2010-04-29 12:01:34,640 [RH 1] INFO  MbrolaCaller Starting Synthesis with command: /home/czikus/CurCode/CogXSS10Orange/tools/mary/bin/mbrola-linux-i386 -e /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/us1/us1 - -.raw
2010-04-29 12:01:34,662 [RH 1] INFO  MbrolaCaller Writing to module.
2010-04-29 12:01:34,663 [RH 1 reader] INFO  Audio reader Finished reading.
2010-04-29 12:01:34,665 [RH 1] INFO  R 1        Request processed in 73 ms.
2010-04-29 12:01:34,665 [RH 1] INFO  R 1           TextToMaryXML took 0 ms
2010-04-29 12:01:34,666 [RH 1] INFO  R 1           JTokeniser took 2 ms
2010-04-29 12:01:34,666 [RH 1] INFO  R 1           XML2Utt TokensEn took 3 ms
2010-04-29 12:01:34,666 [RH 1] INFO  R 1           TokenToWords took 0 ms
2010-04-29 12:01:34,666 [RH 1] INFO  R 1           Utt2XML WordsEn took 1 ms
2010-04-29 12:01:34,666 [RH 1] INFO  R 1           OpenNLPPosTagger took 2 ms
2010-04-29 12:01:34,666 [RH 1] INFO  R 1           JPhonemiser took 2 ms
2010-04-29 12:01:34,666 [RH 1] INFO  R 1           Prosody took 4 ms
2010-04-29 12:01:34,666 [RH 1] INFO  R 1           PronunciationModel took 0 ms
2010-04-29 12:01:34,666 [RH 1] INFO  R 1           KlattDurationModeller took 4 ms
2010-04-29 12:01:34,666 [RH 1] INFO  R 1           ContourGenerator took 3 ms
2010-04-29 12:01:34,666 [RH 1] INFO  R 1           MaryXMLToMbrola took 0 ms
2010-04-29 12:01:34,666 [RH 1] INFO  R 1           MbrolaCaller took 25 ms
2010-04-29 12:01:34,699 [RH 1] INFO  RH 1       Request handled successfully.
2010-04-29 12:02:23,099 [main] INFO  server     Connection from localhost (127.0.0.1).
2010-04-29 12:02:23,099 [main] INFO  server     Waiting for client to connect on port 59125
2010-04-29 12:02:23,099 [pool-1-thread-1] INFO  R 2        New request (input type "TEXT", output type "AUDIO", voice "us1", audio "WAVE")
2010-04-29 12:02:23,129 [main] INFO  server     Connection from localhost (127.0.0.1).
2010-04-29 12:02:23,129 [main] INFO  server     Waiting for client to connect on port 59125
2010-04-29 12:02:23,138 [RH 2] INFO  RH 2       Read:
This is an announcement

2010-04-29 12:02:23,138 [RH 2] INFO  R 2        Handling request using the following modules:
2010-04-29 12:02:23,139 [RH 2] INFO  R 2        - TextToMaryXML (marytts.modules.TextToMaryXML)
2010-04-29 12:02:23,139 [RH 2] INFO  R 2        Next module: TextToMaryXML
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        Handling request using the following modules:
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        - JTokeniser (marytts.language.en.JTokeniser)
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        - XML2Utt TokensEn (marytts.language.en.XML2UttTokensEn)
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        - TokenToWords (marytts.language.en.FreeTTSTokenToWords)
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        - Utt2XML WordsEn (marytts.language.en.Utt2XMLWordsEn)
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        - OpenNLPPosTagger (marytts.modules.OpenNLPPosTagger)
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        - JPhonemiser (marytts.modules.JPhonemiser)
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        - Prosody (marytts.language.en.Prosody)
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        - PronunciationModel (marytts.language.en.PronunciationModel)
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        - KlattDurationModeller (marytts.modules.KlattDurationModeller)
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        - ContourGenerator (marytts.modules.TobiContourGenerator)
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        - MaryXMLToMbrola (marytts.modules.MaryXMLToMbrola)
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        - MbrolaCaller (marytts.modules.MbrolaCaller)
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        Next module: JTokeniser
2010-04-29 12:02:23,140 [RH 2] INFO  R 2        Next module: XML2Utt TokensEn
2010-04-29 12:02:23,141 [RH 2] INFO  R 2        Next module: TokenToWords
2010-04-29 12:02:23,141 [RH 2] INFO  R 2        Next module: Utt2XML WordsEn
2010-04-29 12:02:23,141 [RH 2] INFO  R 2        Next module: OpenNLPPosTagger
2010-04-29 12:02:23,142 [RH 2] INFO  R 2        Next module: JPhonemiser
2010-04-29 12:02:23,144 [RH 2] INFO  R 2        Next module: Prosody
2010-04-29 12:02:23,165 [RH 2] INFO  R 2        Next module: PronunciationModel
2010-04-29 12:02:23,166 [RH 2] INFO  R 2        Next module: KlattDurationModeller
2010-04-29 12:02:23,169 [RH 2] INFO  R 2        Next module: ContourGenerator
2010-04-29 12:02:23,171 [RH 2] INFO  R 2        Next module: MaryXMLToMbrola
2010-04-29 12:02:23,171 [RH 2] INFO  R 2        Next module: MbrolaCaller
2010-04-29 12:02:23,172 [RH 2] INFO  MbrolaCaller Starting Synthesis with command: /home/czikus/CurCode/CogXSS10Orange/tools/mary/bin/mbrola-linux-i386 -e /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/us1/us1 - -.raw
2010-04-29 12:02:23,209 [RH 2] INFO  MbrolaCaller Writing to module.
2010-04-29 12:02:23,211 [RH 2 reader] INFO  Audio reader Finished reading.
2010-04-29 12:02:23,211 [RH 2] INFO  R 2        Request processed in 73 ms.
2010-04-29 12:02:23,211 [RH 2] INFO  R 2           TextToMaryXML took 0 ms
2010-04-29 12:02:23,211 [RH 2] INFO  R 2           JTokeniser took 0 ms
2010-04-29 12:02:23,211 [RH 2] INFO  R 2           XML2Utt TokensEn took 1 ms
2010-04-29 12:02:23,211 [RH 2] INFO  R 2           TokenToWords took 0 ms
2010-04-29 12:02:23,211 [RH 2] INFO  R 2           Utt2XML WordsEn took 0 ms
2010-04-29 12:02:23,211 [RH 2] INFO  R 2           OpenNLPPosTagger took 1 ms
2010-04-29 12:02:23,211 [RH 2] INFO  R 2           JPhonemiser took 2 ms
2010-04-29 12:02:23,211 [RH 2] INFO  R 2           Prosody took 21 ms
2010-04-29 12:02:23,212 [RH 2] INFO  R 2           PronunciationModel took 1 ms
2010-04-29 12:02:23,212 [RH 2] INFO  R 2           KlattDurationModeller took 3 ms
2010-04-29 12:02:23,212 [RH 2] INFO  R 2           ContourGenerator took 2 ms
2010-04-29 12:02:23,212 [RH 2] INFO  R 2           MaryXMLToMbrola took 0 ms
2010-04-29 12:02:23,212 [RH 2] INFO  R 2           MbrolaCaller took 40 ms
2010-04-29 12:02:23,212 [RH 2] INFO  RH 2       Request handled successfully.
