;R	G	B	Name
0.56808	0.12651	0.044184	1
0.56808	0.12647	0.044037	1
0.56808	0.12647	0.044037	1
0.57277	0.12756	0.044343	1
0.56808	0.12676	0.044555	1
0.099174	0.40909	0.22679	5
0.094338	0.41364	0.22697	5
0.093814	0.41364	0.22666	5
0.093814	0.41364	0.22666	5
0.095789	0.41364	0.22747	5
0.090534	0.41818	0.22755	5
0.096809	0.41364	0.22802	5
0.094338	0.41364	0.22697	5
0.097769	0.41364	0.22858	5
0.088995	0.42273	0.22916	5
0.08188	0.39381	0.20896	5
0.082043	0.39381	0.2087	5
0.084444	0.38938	0.2074	5
0.082424	0.39381	0.20878	5
0.082847	0.38938	0.20664	5
0.084648	0.38938	0.20752	5
0.082847	0.38938	0.2067	5
0.082699	0.39381	0.20882	5
0.083738	0.38938	0.20707	5
0.081605	0.39823	0.21084	5
0.065848	0.3907	0.2035	5
0.062651	0.4	0.20775	5
0.062677	0.39535	0.20525	5
0.063602	0.3907	0.2031	5
0.063932	0.3907	0.20311	5
0.062651	0.4	0.20775	5
0.06435	0.3907	0.2028	5
0.063602	0.3907	0.2031	5
0.062677	0.39535	0.20525	5
0.065848	0.3907	0.2035	5
0.072306	0.38865	0.20377	5
0.076039	0.38865	0.20476	5
0.070126	0.39738	0.20722	5
0.075942	0.38865	0.2047	5
0.072278	0.39301	0.20592	5
0.072278	0.39301	0.20592	5
0.07196	0.39301	0.20573	5
0.072397	0.39301	0.20599	5
0.071893	0.39301	0.20569	5
0.074236	0.38865	0.20434	5
0.062629	0.40187	0.20597	5
0.063748	0.3972	0.20389	5
0.063748	0.3972	0.20389	5
0.062177	0.40654	0.20904	5
0.062917	0.40654	0.20906	5
0.064651	0.39252	0.20167	5
0.059453	0.41121	0.21021	5
0.06319	0.3972	0.20362	5
0.06319	0.3972	0.20362	5
0.060981	0.40654	0.20852	5
0.61765	0.31404	0.068087	4
0.62185	0.31611	0.068296	4
0.65126	0.33017	0.066796	4
0.62185	0.3161	0.068335	4
0.62605	0.31786	0.067203	4
0.62605	0.31786	0.067203	4
0.62185	0.31564	0.067131	4
0.62605	0.3177	0.06671	4
0.61765	0.31394	0.068087	4
0.62185	0.31567	0.067131	4
0.67797	0.33119	0.054549	4
0.64407	0.31494	0.05535	4
0.64831	0.31705	0.055253	4
0.64831	0.31705	0.055253	4
0.66949	0.32671	0.054493	4
0.67797	0.33119	0.054549	4
0.67797	0.33123	0.054675	4
0.64407	0.31489	0.055206	4
0.63983	0.31292	0.055158	4
0.63983	0.31292	0.055158	4
0.69196	0.33249	0.049134	4
0.70536	0.33896	0.049068	4
0.71429	0.34327	0.04902	4
0.69196	0.33248	0.049037	4
0.70536	0.33904	0.049211	4
0.69643	0.33444	0.048872	4
0.69643	0.3346	0.04916	4
0.68304	0.32846	0.049575	4
0.70089	0.3367	0.049185	4
0.67411	0.32433	0.049511	4
0.06533	0.15633	0.47131	3
0.070829	0.16013	0.46311	3
0.070289	0.16031	0.46721	3
0.070082	0.16015	0.46721	3
0.070829	0.16013	0.46311	3
0.070625	0.16057	0.46721	3
0.068933	0.15921	0.46721	3
0.070289	0.16031	0.46721	3
0.070829	0.16016	0.46311	3
0.070333	0.16035	0.46721	3
0.092473	0.18281	0.48163	3
0.087464	0.17943	0.4898	3
0.091997	0.18223	0.48163	3
0.087167	0.17907	0.4898	3
0.091257	0.18134	0.48163	3
0.091017	0.18116	0.48163	3
0.087464	0.17943	0.4898	3
0.091257	0.18134	0.48163	3
0.09174	0.18203	0.48163	3
0.086994	0.17837	0.48571	3
0.067915	0.16153	0.48673	3
0.06464	0.1604	0.49558	3
0.063265	0.15933	0.49558	3
0.068641	0.1625	0.48673	3
0.064083	0.15997	0.49558	3
0.063945	0.15986	0.49558	3
0.064842	0.16056	0.49558	3
0.066975	0.16169	0.49115	3
0.065886	0.16039	0.49115	3
0.064767	0.15952	0.49115	3
0.59997	0.63182	0.11316	2
0.59935	0.63182	0.11232	2
0.5887	0.61818	0.11281	2
0.59303	0.62273	0.11361	2
0.59988	0.63182	0.11282	2
0.59627	0.62727	0.11344	2
0.58938	0.61818	0.11413	2
0.5887	0.61818	0.11281	2
0.59676	0.62727	0.11367	2
0.59935	0.63182	0.11232	2
0.042411	0.059375	0.084821	7
0.044643	0.0625	0.089286	7
0.044643	0.060714	0.084821	7
0.043873	0.060252	0.084821	7
0.044905	0.060872	0.084821	7
0.042542	0.057668	0.080357	7
0.042411	0.059375	0.084821	7
0.04443	0.060587	0.084821	7
0.043831	0.059485	0.080357	7
0.042411	0.059375	0.084821	7
0.042667	0.058667	0.08	7
0.042353	0.058487	0.08	7
0.042222	0.059111	0.084444	7
0.042667	0.058667	0.08	7
0.042667	0.058667	0.08	7
0.041905	0.058231	0.08	7
0.043077	0.058901	0.08	7
0.042222	0.059111	0.084444	7
0.043077	0.058901	0.08	7
0.04	0.056667	0.08	7
0.044872	0.055556	0.076923	7
0.043857	0.054597	0.081448	7
0.044542	0.055614	0.081448	7
0.044872	0.055556	0.076923	7
0.044872	0.055556	0.076923	7
0.044534	0.055331	0.076923	7
0.044426	0.055533	0.081448	7
0.044872	0.055556	0.076923	7
0.042735	0.052991	0.076923	7
0.042735	0.053254	0.076923	7
0.053272	0.066386	0.09589	7
0.051618	0.064853	0.091324	7
0.051231	0.06376	0.091324	7
0.053272	0.066591	0.09589	7
0.052304	0.06538	0.09589	7
0.053577	0.067641	0.10046	7
0.052304	0.06538	0.09589	7
0.052304	0.06538	0.09589	7
0.052304	0.065715	0.09589	7
0.05137	0.064688	0.091324	7
0.56916	0.89947	0.89947	8
0.57213	0.90476	0.90476	8
0.56885	0.89947	0.89947	8
0.57339	0.91005	0.91005	8
0.58067	0.92593	0.92593	8
0.57633	0.91534	0.91534	8
0.57633	0.91534	0.91534	8
0.57339	0.91005	0.91005	8
0.556	0.87302	0.87302	8
0.57092	0.90476	0.90476	8
0.71053	0.20511	0.13737	1
0.70526	0.20457	0.13781	1
0.72105	0.20679	0.13642	1
0.72105	0.20701	0.13691	1
0.7	0.20372	0.1381	1
0.7	0.20408	0.13796	1
0.68947	0.20034	0.13619	1
0.72105	0.20674	0.13614	1
0.7	0.20372	0.1381	1
0.71579	0.20642	0.13786	1
0.5665	0.1903	0.13367	1
0.57143	0.19148	0.13303	1
0.57143	0.19074	0.13187	1
0.5665	0.19083	0.13469	1
0.5665	0.1903	0.13367	1
0.55665	0.18943	0.13588	1
0.55665	0.18943	0.13588	1
0.56158	0.18922	0.13391	1
0.57143	0.19226	0.13427	1
0.57143	0.19171	0.13364	1
0.625	0.18329	0.12807	1
0.62	0.18233	0.12896	1
0.63	0.18401	0.12826	1
0.63	0.1839	0.12814	1
0.62	0.18233	0.12896	1
0.635	0.18536	0.12856	1
0.625	0.18318	0.12795	1
0.625	0.18319	0.12842	1
0.635	0.18536	0.12856	1
0.625	0.18319	0.12842	1
0.66138	0.19029	0.12552	1
0.65608	0.18911	0.12521	1
0.63492	0.18594	0.12698	1
0.65608	0.18873	0.12478	1
0.65079	0.18816	0.12551	1
0.63492	0.18539	0.12601	1
0.65608	0.18927	0.12543	1
0.65079	0.18907	0.12698	1
0.65079	0.18874	0.12654	1
0.64021	0.18638	0.12624	1
0.08993	0.39431	0.37682	5
0.090128	0.39431	0.37662	5
0.098796	0.39024	0.37081	5
0.09911	0.39024	0.37083	5
0.091536	0.39431	0.3765	5
0.0926	0.39024	0.37164	5
0.097561	0.39024	0.37095	5
0.089038	0.39431	0.37696	5
0.087624	0.39431	0.37708	5
0.0932	0.39431	0.37617	5
0.22679	0.4315	0.45749	5
0.23491	0.42928	0.44939	5
0.21851	0.43558	0.46964	5
0.22685	0.43154	0.45749	5
0.22418	0.43227	0.46154	5
0.23652	0.43026	0.44939	5
0.22445	0.43309	0.46154	5
0.22463	0.43547	0.46559	5
0.22643	0.43117	0.45749	5
0.22391	0.43503	0.46559	5
0.78605	0.47961	0.10507	4
0.79535	0.48504	0.1022	4
0.7907	0.48202	0.10242	4
0.80465	0.49098	0.10004	4
0.79535	0.48506	0.10107	4
0.80465	0.49064	0.10004	4
0.80465	0.49084	0.099586	4
0.77209	0.47194	0.1103	4
0.8	0.488	0.1	4
0.79535	0.48508	0.10132	4
0.83256	0.49616	0.091581	4
0.8093	0.48588	0.10791	4
0.83721	0.49907	0.090161	4
0.83256	0.49693	0.093371	4
0.82791	0.49443	0.097631	4
0.82791	0.49416	0.095528	4
0.81395	0.48832	0.1071	4
0.82791	0.49418	0.096268	4
0.82791	0.49429	0.097881	4
0.80465	0.48352	0.11011	4
0.86099	0.50425	0.11421	4
0.86099	0.50443	0.11508	4
0.84753	0.49632	0.11717	4
0.84753	0.49637	0.11594	4
0.84305	0.49317	0.11794	4
0.8565	0.50177	0.11574	4
0.84305	0.49318	0.11754	4
0.83857	0.49039	0.11792	4
0.84305	0.49329	0.1172	4
0.83408	0.48805	0.11969	4
0.93724	0.93724	0.28962	2
0.92469	0.92045	0.28863	2
0.9205	0.91596	0.28886	2
0.93724	0.93724	0.28883	2
0.94561	0.94561	0.28883	2
0.94561	0.94561	0.28883	2
0.92887	0.92474	0.28881	2
0.94561	0.94561	0.28883	2
0.93305	0.92905	0.2889	2
0.93724	0.93724	0.28962	2
0.9115	0.9115	0.26362	2
0.93363	0.93363	0.25983	2
0.93363	0.93363	0.25983	2
0.9115	0.9115	0.26318	2
0.9292	0.9292	0.26187	2
0.90708	0.90708	0.2649	2
0.92478	0.92478	0.26188	2
0.9292	0.9292	0.26314	2
0.92035	0.92035	0.26068	2
0.92035	0.92035	0.26234	2
0.95982	0.95982	0.29137	2
0.96429	0.96429	0.28842	2
0.95536	0.95536	0.29002	2
0.97321	0.97321	0.28978	2
0.98214	0.98214	0.28514	2
0.95089	0.95089	0.28866	2
0.95089	0.95089	0.28866	2
0.97321	0.97321	0.28679	2
0.96875	0.96875	0.28976	2
0.98214	0.98214	0.28803	2
1	1	0.29825	2
1	1	0.30631	2
1	1	0.30263	2
1	1	0.29778	2
1	1	0.29412	2
1	1	0.30263	2
1	1	0.29778	2
1	1	0.29515	2
1	1	0.30263	2
1	1	0.30263	2
0.97778	0.97778	0.275	2
0.97333	0.97333	0.27375	2
0.96444	0.96444	0.27862	2
0.97778	0.97778	0.27471	2
0.98222	0.98222	0.27479	2
0.97333	0.97333	0.27405	2
0.96444	0.96444	0.27862	2
0.96889	0.96889	0.27784	2
0.97333	0.97333	0.27686	2
0.97778	0.97778	0.27378	2
0.96018	0.96018	0.25816	2
0.94248	0.94248	0.25856	2
0.94248	0.94248	0.25856	2
0.9469	0.9469	0.25825	2
0.95133	0.95133	0.25699	2
0.95133	0.95133	0.25677	2
0.9292	0.9292	0.25719	2
0.92478	0.92478	0.25711	2
0.9469	0.9469	0.25825	2
0.94248	0.94248	0.25856	2
0.95726	0.95726	0.29296	2
0.94872	0.94872	0.29443	2
0.94017	0.94017	0.29456	2
0.94872	0.94872	0.29565	2
0.94017	0.94017	0.29456	2
0.9359	0.9359	0.29597	2
0.9359	0.9359	0.29597	2
0.95299	0.95299	0.29323	2
0.94872	0.94872	0.29414	2
0.94872	0.94872	0.29536	2
0.9359	0.9359	0.2892	2
0.94444	0.94444	0.29022	2
0.9359	0.9359	0.28893	2
0.94444	0.94444	0.28996	2
0.95299	0.95299	0.28916	2
0.93162	0.93162	0.29038	2
0.94872	0.94872	0.28874	2
0.95299	0.95299	0.28916	2
0.95726	0.95726	0.28941	2
0.92735	0.92735	0.2893	2
0.90417	0.90417	0.31805	2
0.90417	0.90417	0.31692	2
0.86667	0.86667	0.31417	2
0.90417	0.90417	0.31646	2
0.87917	0.87917	0.31503	2
0.86667	0.86667	0.31417	2
0.8625	0.8625	0.31364	2
0.875	0.875	0.31484	2
0.90417	0.90417	0.31646	2
0.85833	0.85833	0.31472	2
0.86076	0.84318	0.26311	2
0.85654	0.83637	0.26355	2
0.8903	0.87799	0.2667	2
0.86076	0.84298	0.26324	2
0.86498	0.84769	0.26409	2
0.8692	0.85269	0.26406	2
0.86498	0.84805	0.26409	2
0.88608	0.8733	0.26626	2
0.86076	0.84277	0.26337	2
0.8692	0.85284	0.26406	2
0.869	0.869	0.22334	2
0.85153	0.84706	0.22651	2
0.87336	0.87336	0.22406	2
0.86463	0.86074	0.22276	2
0.87336	0.87336	0.22394	2
0.87773	0.87773	0.22427	2
0.8559	0.85146	0.22623	2
0.8821	0.8821	0.22341	2
0.8559	0.85146	0.22623	2
0.8559	0.85149	0.22546	2
1	1	0.27074	2
1	1	0.27074	2
1	1	0.27461	2
1	1	0.27074	2
1	1	0.27228	2
1	1	0.27511	2
1	1	0.27074	2
1	1	0.27074	2
1	1	0.27511	2
1	1	0.27074	2
0.83691	0.83691	0.27298	2
0.87124	0.87124	0.27172	2
0.83691	0.83691	0.27298	2
0.85837	0.85837	0.26997	2
0.85408	0.85408	0.27125	2
0.84979	0.84979	0.27354	2
0.85837	0.85837	0.27062	2
0.85837	0.85837	0.27262	2
0.87554	0.87554	0.27055	2
0.8412	0.8412	0.27438	2
0.19399	0.27722	0.46559	3
0.19604	0.27999	0.46559	3
0.19633	0.28026	0.46559	3
0.19604	0.28005	0.46559	3
0.19557	0.27924	0.46154	3
0.19399	0.27728	0.46559	3
0.19482	0.27782	0.47368	3
0.19604	0.27999	0.46559	3
0.19473	0.27824	0.46964	3
0.19453	0.27793	0.46559	3
0.1835	0.26215	0.47561	3
0.18362	0.26241	0.47561	3
0.18278	0.26123	0.45528	3
0.18233	0.26103	0.46341	3
0.18345	0.26201	0.47561	3
0.18211	0.26065	0.45528	3
0.18323	0.26182	0.47561	3
0.18357	0.26232	0.47561	3
0.18208	0.2604	0.45935	3
0.18166	0.25976	0.45122	3
0.18315	0.26137	0.47561	3
0.18277	0.26223	0.46748	3
0.18208	0.2613	0.45935	3
0.18293	0.2624	0.46748	3
0.18325	0.26271	0.46748	3
0.18216	0.26135	0.45935	3
0.1834	0.26294	0.46748	3
0.18228	0.26062	0.47154	3
0.18323	0.26167	0.47561	3
0.18228	0.26055	0.47154	3
0.16634	0.23876	0.42105	3
0.16532	0.23831	0.4251	3
0.15803	0.23298	0.44534	3
0.16286	0.23601	0.42915	3
0.16432	0.23715	0.4251	3
0.16159	0.235	0.4332	3
0.15859	0.23299	0.4413	3
0.16349	0.23689	0.42915	3
0.16278	0.23576	0.42915	3
0.16727	0.23978	0.42105	3
0.18445	0.26131	0.45344	3
0.18516	0.26181	0.45344	3
0.18285	0.25848	0.43725	3
0.17824	0.2517	0.417	3
0.18325	0.25915	0.4413	3
0.18296	0.25871	0.43725	3
0.18358	0.25993	0.44534	3
0.18435	0.26074	0.44534	3
0.18075	0.25525	0.4251	3
0.18323	0.25905	0.43725	3
0.20951	0.30372	0.45528	3
0.2088	0.30316	0.45935	3
0.20523	0.29798	0.46748	3
0.20953	0.30397	0.45935	3
0.20672	0.30038	0.46341	3
0.20799	0.30209	0.46341	3
0.20691	0.30068	0.45935	3
0.20672	0.30038	0.46341	3
0.20457	0.2968	0.47154	3
0.20553	0.29883	0.46748	3
0.22829	0.28999	0.46275	3
0.23646	0.29209	0.42745	3
0.23681	0.29207	0.42353	3
0.23183	0.29212	0.4549	3
0.23725	0.29319	0.43137	3
0.23304	0.28992	0.43529	3
0.23674	0.2933	0.43529	3
0.23378	0.29139	0.43922	3
0.2297	0.29027	0.4549	3
0.23702	0.29287	0.43137	3
0.20639	0.27379	0.44314	3
0.20058	0.27258	0.47059	3
0.20138	0.27195	0.46275	3
0.2049	0.27271	0.44706	3
0.2011	0.2709	0.45882	3
0.20814	0.27528	0.44314	3
0.20052	0.27106	0.46275	3
0.19802	0.27044	0.47451	3
0.20052	0.27107	0.46275	3
0.19899	0.27135	0.47451	3
0.18167	0.24858	0.42745	3
0.19088	0.25475	0.41176	3
0.19584	0.25904	0.40392	3
0.18454	0.25026	0.41961	3
0.17913	0.24728	0.43529	3
0.18332	0.24979	0.42353	3
0.19052	0.25427	0.41176	3
0.18372	0.25011	0.42353	3
0.17919	0.24665	0.43137	3
0.18394	0.24965	0.41961	3
0.21604	0.2625	0.39608	3
0.21462	0.26088	0.39608	3
0.21259	0.25979	0.40392	3
0.21591	0.26202	0.39216	3
0.21694	0.26305	0.39216	3
0.21728	0.26336	0.39216	3
0.21273	0.25999	0.40392	3
0.21176	0.25882	0.4	3
0.21741	0.26313	0.38824	3
0.21384	0.26102	0.40392	3
0.21163	0.27261	0.41961	3
0.20902	0.27061	0.43529	3
0.20975	0.27131	0.43137	3
0.20989	0.27142	0.43922	3
0.21176	0.27315	0.42353	3
0.20986	0.27159	0.43137	3
0.2108	0.27191	0.42745	3
0.21072	0.27185	0.42745	3
0.21015	0.27111	0.42353	3
0.21058	0.27227	0.43137	3
0.18106	0.23924	0.39608	3
0.18356	0.24157	0.39216	3
0.17755	0.23583	0.39608	3
0.18335	0.24135	0.39216	3
0.18188	0.23933	0.38824	3
0.18275	0.24067	0.39216	3
0.18301	0.2411	0.39216	3
0.18007	0.23768	0.39216	3
0.18301	0.24104	0.39216	3
0.18275	0.24067	0.39216	3
0.2021	0.24401	0.34646	3
0.2016	0.24411	0.35039	3
0.2024	0.24414	0.34252	3
0.20247	0.24575	0.35433	3
0.20389	0.24609	0.34646	3
0.19807	0.24287	0.35827	3
0.20323	0.24583	0.35039	3
0.20328	0.24562	0.34646	3
0.20247	0.24586	0.35433	3
0.20388	0.24584	0.34252	3
0.19085	0.36546	0.29562	5
0.18876	0.37751	0.30887	5
0.18876	0.37751	0.30935	5
0.19076	0.38153	0.31314	5
0.18945	0.37349	0.30448	5
0.18903	0.36546	0.29642	5
0.19051	0.36948	0.29964	5
0.18985	0.36546	0.29614	5
0.18985	0.36546	0.29614	5
0.19098	0.37751	0.30899	5
0.20624	0.37903	0.30431	5
0.2054	0.3871	0.31176	5
0.2055	0.37903	0.30466	5
0.20707	0.39113	0.3151	5
0.20663	0.39113	0.31516	5
0.20645	0.3871	0.31134	5
0.20643	0.39113	0.31535	5
0.20474	0.38306	0.30798	5
0.20494	0.375	0.30034	5
0.2059	0.3871	0.3116	5
0.19719	0.38153	0.3068	5
0.19857	0.37349	0.29915	5
0.19944	0.37751	0.30253	5
0.19763	0.38554	0.31038	5
0.19986	0.37751	0.3025	5
0.19832	0.36948	0.29565	5
0.19758	0.38153	0.30695	5
0.19948	0.37349	0.29892	5
0.19784	0.38554	0.31046	5
0.19843	0.37751	0.3029	5
0.16349	0.35887	0.29374	5
0.16149	0.35887	0.29461	5
0.16123	0.35887	0.29464	5
0.16353	0.35081	0.28435	5
0.16303	0.35484	0.28945	5
0.16303	0.35484	0.28945	5
0.16232	0.34677	0.2809	5
0.16353	0.35081	0.28435	5
0.16232	0.34677	0.28056	5
0.16287	0.35081	0.28503	5
0.16331	0.361	0.27256	5
0.16561	0.37344	0.28338	5
0.16291	0.35685	0.26869	5
0.1649	0.36515	0.27615	5
0.16461	0.36515	0.27602	5
0.16432	0.36515	0.27641	5
0.16371	0.361	0.27222	5
0.16598	0.37344	0.28354	5
0.1651	0.37344	0.28415	5
0.16538	0.37344	0.2836	5
0.23669	0.43874	0.35455	5
0.2395	0.45059	0.36616	5
0.23686	0.43478	0.35034	5
0.23754	0.44269	0.35763	5
0.23669	0.43874	0.35416	5
0.23683	0.43478	0.35041	5
0.23782	0.43874	0.35414	5
0.23779	0.43874	0.35413	5
0.23754	0.44269	0.35763	5
0.23669	0.43874	0.3543	5
0.26108	0.46457	0.3709	5
0.26384	0.47638	0.38192	5
0.26394	0.47638	0.38154	5
0.2636	0.47638	0.38181	5
0.26204	0.4685	0.37466	5
0.2629	0.4685	0.37427	5
0.26235	0.46063	0.3681	5
0.2622	0.46063	0.36803	5
0.26401	0.47244	0.3777	5
0.26112	0.46063	0.368	5
0.15981	0.34921	0.29594	5
0.15963	0.34127	0.28418	5
0.16055	0.34921	0.29531	5
0.15741	0.33333	0.27469	5
0.16029	0.34921	0.29523	5
0.15988	0.34921	0.29596	5
0.15833	0.3373	0.2794	5
0.16051	0.34524	0.28926	5
0.15798	0.3373	0.28044	5
0.15873	0.3373	0.27927	5
0.20865	0.40239	0.32407	5
0.20717	0.41434	0.33726	5
0.20717	0.41434	0.33726	5
0.20799	0.39841	0.31961	5
0.20865	0.40239	0.32391	5
0.20717	0.41434	0.33739	5
0.2076	0.40637	0.32908	5
0.20742	0.39841	0.31976	5
0.20717	0.41434	0.33716	5
0.20838	0.40239	0.32404	5
0.20557	0.41935	0.33868	5
0.20766	0.41532	0.33335	5
0.20766	0.41532	0.33226	5
0.20778	0.40726	0.32376	5
0.20757	0.40726	0.32405	5
0.20565	0.41935	0.33815	5
0.20548	0.41935	0.33865	5
0.20766	0.41532	0.33226	5
0.20766	0.41532	0.33226	5
0.20796	0.40726	0.32368	5
0.22981	0.39316	0.31557	5
0.22934	0.39316	0.31607	5
0.23089	0.39744	0.31972	5
0.23443	0.41026	0.33096	5
0.23202	0.40171	0.32339	5
0.22985	0.39316	0.31559	5
0.23138	0.39744	0.3196	5
0.23344	0.40598	0.32755	5
0.23142	0.39744	0.31962	5
0.2338	0.41026	0.33116	5
0.23563	0.40343	0.32419	5
0.23752	0.41202	0.33225	5
0.23736	0.41202	0.33228	5
0.23736	0.41202	0.33228	5
0.23674	0.40773	0.32793	5
0.23387	0.39914	0.32044	5
0.23428	0.39914	0.32029	5
0.23436	0.39914	0.32018	5
0.23605	0.40773	0.32817	5
0.23534	0.40343	0.32433	5
0.22128	0.38723	0.31033	5
0.22162	0.39574	0.31711	5
0.22128	0.39149	0.31368	5
0.22227	0.39574	0.31727	5
0.22078	0.39574	0.31731	5
0.22261	0.4	0.32074	5
0.22268	0.4	0.32077	5
0.22026	0.38723	0.31043	5
0.22128	0.38723	0.31033	5
0.21957	0.38298	0.30649	5
0.18564	0.36626	0.29021	5
0.18377	0.36214	0.28704	5
0.18444	0.34979	0.2763	5
0.18494	0.36626	0.29036	5
0.18394	0.36214	0.2869	5
0.1848	0.34979	0.27646	5
0.18501	0.36214	0.28686	5
0.18394	0.36214	0.2869	5
0.18465	0.35391	0.27986	5
0.1836	0.35802	0.28327	5
0.17366	0.34008	0.26935	5
0.17382	0.34008	0.26942	5
0.17519	0.34413	0.27266	5
0.17558	0.34413	0.27262	5
0.17464	0.35628	0.28362	5
0.1756	0.34818	0.27594	5
0.17422	0.35223	0.27982	5
0.17611	0.35223	0.28034	5
0.17442	0.34413	0.27267	5
0.1749	0.35628	0.28372	5
0.20565	0.51582	1	3
0.20968	0.52811	1	3
0.20968	0.52657	1	3
0.20565	0.51664	1	3
0.21371	0.53433	1	3
0.21371	0.53376	1	3
0.20968	0.5274	1	3
0.20565	0.51507	1	3
0.20968	0.52342	1	3
0.21371	0.53278	1	3
0.2	0.52153	1	3
0.19577	0.5113	1	3
0.192	0.50427	1	3
0.2	0.52077	1	3
0.192	0.50366	1	3
0.196	0.51377	1	3
0.2	0.52077	1	3
0.196	0.51604	1	3
0.1913	0.50234	1	3
0.2	0.52081	1	3
0.16129	0.45131	1	3
0.16129	0.45543	1	3
0.16327	0.45904	1	3
0.16406	0.4598	1	3
0.16129	0.44749	1	3
0.16256	0.45791	1	3
0.16418	0.46012	1	3
0.16129	0.45543	1	3
0.16129	0.44885	1	3
0.16532	0.46342	1	3
0.168	0.44533	1	3
0.164	0.43609	1	3
0.168	0.44533	1	3
0.164	0.4388	1	3
0.168	0.44275	1	3
0.168	0.44268	1	3
0.168	0.44533	1	3
0.16733	0.44621	0.996	3
0.164	0.4388	1	3
0.164	0.43543	1	3
0.18145	0.48281	1	3
0.18145	0.48376	1	3
0.18145	0.48404	1	3
0.18548	0.49044	1	3
0.18145	0.48198	1	3
0.18145	0.48092	1	3
0.18548	0.48998	1	3
0.18145	0.48172	1	3
0.18145	0.48281	1	3
0.18145	0.48344	1	3
0.19919	0.51466	1	3
0.18828	0.49563	1	3
0.2	0.51515	1	3
0.19919	0.51466	1	3
0.20243	0.51757	1	3
0.19008	0.4977	1	3
0.19433	0.50509	1	3
0.19409	0.50406	1	3
0.20243	0.51757	1	3
0.19433	0.50509	1	3
0.13333	0.48342	1	3
0.12444	0.47288	1	3
0.13333	0.48333	1	3
0.12739	0.47478	1	3
0.12	0.46602	1	3
0.1206	0.46796	1	3
0.13778	0.48936	1	3
0.13333	0.48333	1	3
0.12444	0.47128	1	3
0.12889	0.4765	1	3
0.13808	0.4462	1	3
0.13808	0.44472	1	3
0.13808	0.44738	1	3
0.13983	0.44999	1	3
0.14226	0.45344	1	3
0.13808	0.44562	1	3
0.14226	0.45344	1	3
0.14226	0.45344	1	3
0.14226	0.45527	1	3
0.14226	0.45648	1	3
0.16532	0.45395	1	3
0.16935	0.46229	1	3
0.16532	0.45395	1	3
0.16935	0.46322	1	3
0.16935	0.46067	1	3
0.16935	0.46298	1	3
0.16935	0.46067	1	3
0.16935	0.46252	1	3
0.16935	0.46206	1	3
0.16935	0.46184	1	3
0.17885	0.39393	0.9	3
0.17903	0.3913	0.888	3
0.17986	0.3911	0.884	3
0.17915	0.3923	0.892	3
0.17909	0.39136	0.888	3
0.1784	0.3917	0.892	3
0.1796	0.39212	0.888	3
0.17773	0.39288	0.9	3
0.17914	0.3906	0.884	3
0.17915	0.39234	0.892	3
0.16756	0.38513	0.89558	3
0.16608	0.38642	0.90763	3
0.16643	0.38492	0.8996	3
0.16791	0.38344	0.88755	3
0.1664	0.38677	0.90763	3
0.16656	0.38599	0.90361	3
0.16836	0.38486	0.89157	3
0.16768	0.38522	0.89558	3
0.16659	0.38508	0.8996	3
0.16618	0.38558	0.90361	3
0.17625	0.39516	0.91566	3
0.17818	0.39427	0.90361	3
0.17631	0.39629	0.91968	3
0.17734	0.39336	0.90361	3
0.17917	0.39414	0.8996	3
0.1766	0.39455	0.91165	3
0.17638	0.39527	0.91566	3
0.17766	0.39457	0.90763	3
0.17638	0.39529	0.91566	3
0.17844	0.39445	0.90361	3
0.19562	0.40531	0.90157	3
0.19418	0.40657	0.91339	3
0.19553	0.40706	0.90945	3
0.1948	0.40728	0.91339	3
0.19473	0.40724	0.91339	3
0.19741	0.40599	0.89764	3
0.19488	0.40646	0.90945	3
0.19535	0.40783	0.91339	3
0.19631	0.40598	0.90157	3
0.19583	0.40554	0.90157	3
0.18551	0.4017	0.9127	3
0.18336	0.4026	0.9246	3
0.18553	0.40077	0.90873	3
0.18555	0.40173	0.9127	3
0.18267	0.40104	0.92063	3
0.18551	0.4017	0.9127	3
0.186	0.40128	0.90873	3
0.18483	0.40004	0.90873	3
0.18452	0.40175	0.91667	3
0.18336	0.40166	0.92063	3
0.051861	0.069364	0.1102	7
0.050269	0.067454	0.10612	7
0.051861	0.069364	0.1102	7
0.04898	0.06405	0.097959	7
0.04898	0.06405	0.097959	7
0.050113	0.067347	0.10612	7
0.051429	0.070286	0.11429	7
0.052962	0.071359	0.11429	7
0.053333	0.071619	0.11429	7
0.051613	0.070415	0.11429	7
0.056551	0.071465	0.10502	7
0.0556	0.070807	0.10502	7
0.052511	0.068265	0.10502	7
0.0586	0.072552	0.10046	7
0.052511	0.068265	0.10502	7
0.054612	0.069735	0.10502	7
0.059361	0.073059	0.10046	7
0.052511	0.068265	0.10502	7
0.056507	0.070491	0.10046	7
0.054612	0.069888	0.10502	7
0.06284	0.077122	0.11521	7
0.066075	0.080113	0.11521	7
0.063061	0.078539	0.11982	7
0.059908	0.076246	0.11982	7
0.063061	0.078539	0.11982	7
0.063432	0.078809	0.11982	7
0.06551	0.079709	0.11521	7
0.063902	0.079151	0.11982	7
0.062212	0.078802	0.12442	7
0.063432	0.078809	0.11982	7
0.046483	0.060569	0.098131	7
0.045466	0.058555	0.093458	7
0.04486	0.058114	0.093458	7
0.045561	0.058703	0.098131	7
0.046729	0.059473	0.093458	7
